acclx,accly,acclz,back
-1236.0,2206.0,7648.0
-1470.0,2473.0,7672.0
-1208.0,1928.0,7590.0
-876.0,1342.0,7581.0
-715.0,1156.0,7633.0
-690.0,1108.0,7661.0
-629.0,1015.0,7639.0
-589.0,954.0,7640.0
-473.0,782.0,7621.0
-369.0,599.0,7596.0
-284.0,379.0,7595.0
-220.0,161.0,7647.0
-175.0,-102.0,7629.0
-111.0,-618.0,7520.0
364.0,-1454.0,7591.0
1174.0,-2234.0,7683.0
1491.0,-2617.0,7657.0
1299.0,-2185.0,7744.0
1063.0,-1689.0,7740.0
1041.0,-1670.0,7705.0
1090.0,-1784.0,7700.0
1087.0,-1896.0,7797.0
1190.0,-2167.0,7845.0
1249.0,-2370.0,7862.0
1311.0,-2474.0,7840.0
1327.0,-2473.0,7818.0
1243.0,-2357.0,7743.0
1114.0,-2264.0,7655.0
1012.0,-2403.0,7654.0
836.0,-2084.0,7739.0
569.0,-1541.0,7627.0
282.0,-1000.0,7581.0
98.0,-576.0,7607.0
-43.0,-286.0,7600.0
-242.0,57.0,7569.0
-382.0,421.0,7561.0
-486.0,806.0,7511.0
-651.0,1235.0,7485.0
-825.0,1628.0,7529.0
-1004.0,1916.0,7610.0
-1119.0,2131.0,7640.0
-1101.0,2198.0,7670.0
-1008.0,2211.0,7776.0
-929.0,2404.0,7806.0
-796.0,2148.0,7703.0
-587.0,1731.0,7795.0
-385.0,1308.0,7838.0
-274.0,1000.0,7788.0
-219.0,786.0,7782.0
-158.0,595.0,7805.0
