acclx,accly,acclz,left
763.0,-776.0,8011.0
888.0,-906.0,7947.0
1084.0,-1005.0,7867.0
1391.0,-1132.0,7840.0
1651.0,-1134.0,7804.0
1926.0,-1089.0,7711.0
2163.0,-952.0,7520.0
2253.0,-703.0,7294.0
2122.0,-327.0,7281.0
1831.0,50.0,7476.0
1478.0,230.0,7679.0
1181.0,261.0,7794.0
941.0,288.0,7891.0
774.0,474.0,7951.0
642.0,673.0,7944.0
516.0,819.0,7978.0
257.0,1010.0,8069.0
-145.0,1195.0,8208.0
-687.0,1360.0,8381.0
-1264.0,1397.0,8540.0
-1836.0,1298.0,8759.0
-2393.0,1108.0,9071.0
-2780.0,876.0,9341.0
-2917.0,583.0,9402.0
-2890.0,317.0,9309.0
-2800.0,207.0,9206.0
-2758.0,268.0,9137.0
-2786.0,404.0,9091.0
-2846.0,545.0,9069.0
-2864.0,690.0,9071.0
-2829.0,802.0,9111.0
-2705.0,814.0,9090.0
-2512.0,742.0,9058.0
-2255.0,649.0,9004.0
-1975.0,558.0,8941.0
-1681.0,523.0,8880.0
-1381.0,487.0,8835.0
-1076.0,396.0,8788.0
-773.0,279.0,8735.0
-486.0,179.0,8701.0
-224.0,106.0,8654.0
63.0,25.0,8572.0
381.0,-82.0,8484.0
695.0,-213.0,8363.0
961.0,-391.0,8236.0
1185.0,-562.0,8095.0
1349.0,-672.0,8016.0
1481.0,-727.0,7951.0
1562.0,-709.0,7892.0
1610.0,-626.0,7846.0
1617.0,-515.0,7817.0
1622.0,-428.0,7786.0
1604.0,-342.0,7770.0
1566.0,-281.0,7769.0
1526.0,-265.0,7751.0
1495.0,-267.0,7736.0
